------ZERO LAYER RESULTS-------
PREDICTED: 17.111130305081325, ACTUAL: 25.0
PREDICTED: 7.475537854849951, ACTUAL: 9.0
PREDICTED: 9.64042808140659, ACTUAL: 9.0
PREDICTED: 7.92297742976101, ACTUAL: 9.0
PREDICTED: 7.890797034164069, ACTUAL: 9.0
PREDICTED: 9.90982805551645, ACTUAL: 9.0
PREDICTED: 10.417226451398104, ACTUAL: 9.0
PREDICTED: 11.874862434347282, ACTUAL: 9.0
PREDICTED: 10.887798969888113, ACTUAL: 9.0
PREDICTED: 10.54037625107415, ACTUAL: 9.0
PREDICTED: 10.654175190542311, ACTUAL: 9.0
PREDICTED: 9.360072591804617, ACTUAL: 9.0
PREDICTED: 8.40270942737913, ACTUAL: 9.0
PREDICTED: 17.101940461984995, ACTUAL: 9.0
PREDICTED: 8.643958284921235, ACTUAL: 9.0
PREDICTED: 7.967288605390858, ACTUAL: 8.0
PREDICTED: 9.29298190340814, ACTUAL: 8.0
PREDICTED: 9.060881096505462, ACTUAL: 8.0
PREDICTED: 8.2203958614189, ACTUAL: 8.0
PREDICTED: 7.852493011395367, ACTUAL: 8.0
PREDICTED: 7.035313716407098, ACTUAL: 8.0
PREDICTED: 7.725117943424159, ACTUAL: 8.0
PREDICTED: 8.466999857181202, ACTUAL: 8.0
PREDICTED: 9.135580475702504, ACTUAL: 8.0
PREDICTED: 6.9810330405667145, ACTUAL: 8.0
PREDICTED: 9.38402531345346, ACTUAL: 8.0
PREDICTED: 7.734220648487586, ACTUAL: 8.0
PREDICTED: 8.865705872146576, ACTUAL: 8.0
PREDICTED: 7.603299116162845, ACTUAL: 8.0
PREDICTED: 8.70176723086459, ACTUAL: 8.0
PREDICTED: 8.67056890422853, ACTUAL: 8.0
PREDICTED: 8.052323965634708, ACTUAL: 8.0
PREDICTED: 8.014797068580382, ACTUAL: 8.0
PREDICTED: 8.234108003567135, ACTUAL: 8.0
PREDICTED: 8.878894610030548, ACTUAL: 8.0
PREDICTED: 9.241864202845417, ACTUAL: 8.0
PREDICTED: 7.672112389916132, ACTUAL: 8.0
PREDICTED: 8.1519275155037, ACTUAL: 8.0
PREDICTED: 7.306298773809277, ACTUAL: 8.0
PREDICTED: 11.786783747715283, ACTUAL: 8.0
PREDICTED: 8.495106239387228, ACTUAL: 8.0
PREDICTED: 9.307138726930265, ACTUAL: 8.0
PREDICTED: 8.362503413389835, ACTUAL: 8.0
PREDICTED: 8.475481512519536, ACTUAL: 8.0
PREDICTED: 13.59404018867863, ACTUAL: 8.0
PREDICTED: 6.478280440708848, ACTUAL: 8.0
PREDICTED: 8.373745151510366, ACTUAL: 8.0
PREDICTED: 7.826447436324291, ACTUAL: 8.0
PREDICTED: 9.051610675081047, ACTUAL: 8.0
PREDICTED: 7.962959669625427, ACTUAL: 8.0
PREDICTED: 8.75867102493335, ACTUAL: 8.0
PREDICTED: 9.246752767849713, ACTUAL: 8.0
PREDICTED: 7.503456576947912, ACTUAL: 8.0
PREDICTED: 7.619518628653818, ACTUAL: 8.0
PREDICTED: 8.057163021202442, ACTUAL: 8.0
PREDICTED: 9.106351836826573, ACTUAL: 8.0
PREDICTED: 8.01750381730119, ACTUAL: 8.0
PREDICTED: 7.831355282921509, ACTUAL: 8.0
PREDICTED: 10.003586358127198, ACTUAL: 8.0
PREDICTED: 9.425565205569649, ACTUAL: 8.0
PREDICTED: 8.579556731223345, ACTUAL: 8.0
PREDICTED: 8.208394528066385, ACTUAL: 8.0
PREDICTED: 6.6836714071257415, ACTUAL: 8.0
PREDICTED: 6.202047931510551, ACTUAL: 8.0
PREDICTED: 5.8235497997923495, ACTUAL: 8.0
PREDICTED: 8.163139619313979, ACTUAL: 8.0
PREDICTED: 8.71624896608567, ACTUAL: 8.0
PREDICTED: 9.49523418458855, ACTUAL: 8.0
PREDICTED: 10.548015354122954, ACTUAL: 8.0
PREDICTED: 8.460554247495566, ACTUAL: 8.0
PREDICTED: 6.945737868484159, ACTUAL: 8.0
PREDICTED: 8.071763647956566, ACTUAL: 8.0
PREDICTED: 8.769407025100865, ACTUAL: 8.0
PREDICTED: 8.588844918806375, ACTUAL: 8.0
PREDICTED: 8.085139673947381, ACTUAL: 8.0
PREDICTED: 6.710320036109929, ACTUAL: 8.0
PREDICTED: 8.793991805234196, ACTUAL: 8.0
PREDICTED: 7.922898668596514, ACTUAL: 8.0
PREDICTED: 9.57769266484481, ACTUAL: 8.0
PREDICTED: 12.089369998866506, ACTUAL: 8.0
PREDICTED: 9.607698477335777, ACTUAL: 8.0
PREDICTED: 8.056911699693751, ACTUAL: 8.0
PREDICTED: 8.015650316064367, ACTUAL: 8.0
PREDICTED: 10.012967839494577, ACTUAL: 8.0
PREDICTED: 6.608695487544176, ACTUAL: 8.0
PREDICTED: 11.883817376787388, ACTUAL: 8.0
PREDICTED: 9.373883601231253, ACTUAL: 8.0
PREDICTED: 8.137015655809527, ACTUAL: 8.0
PREDICTED: 7.629036709932178, ACTUAL: 8.0
PREDICTED: 8.886172093368703, ACTUAL: 8.0
PREDICTED: 7.882371255410101, ACTUAL: 8.0
PREDICTED: 7.839380313494515, ACTUAL: 8.0
PREDICTED: 7.607683109768992, ACTUAL: 8.0
PREDICTED: 7.769113160776648, ACTUAL: 8.0
PREDICTED: 6.342514406265339, ACTUAL: 8.0
PREDICTED: 9.071231459005052, ACTUAL: 8.0
PREDICTED: 9.271614347483279, ACTUAL: 8.0
PREDICTED: 9.24420244937633, ACTUAL: 8.0
PREDICTED: 9.156943712014385, ACTUAL: 8.0
PREDICTED: 8.158622744033188, ACTUAL: 8.0
PREDICTED: 7.58339946863598, ACTUAL: 8.0
PREDICTED: 9.76971896575631, ACTUAL: 8.0
PREDICTED: 9.4418200555872, ACTUAL: 8.0
PREDICTED: 10.588811872367359, ACTUAL: 8.0
PREDICTED: 10.638504182507742, ACTUAL: 8.0
PREDICTED: 7.493882570282779, ACTUAL: 8.0
PREDICTED: 7.835047300578162, ACTUAL: 8.0
PREDICTED: 9.66991220940227, ACTUAL: 8.0
PREDICTED: 9.06069477236152, ACTUAL: 8.0
PREDICTED: 7.816961583890467, ACTUAL: 8.0
PREDICTED: 9.203213026870198, ACTUAL: 8.0
PREDICTED: 13.096155664137104, ACTUAL: 8.0
PREDICTED: 7.749867521206896, ACTUAL: 8.0
PREDICTED: 6.323542871786588, ACTUAL: 8.0
PREDICTED: 6.724820129030002, ACTUAL: 8.0
PREDICTED: 7.868217010279474, ACTUAL: 8.0
PREDICTED: 8.29296904607822, ACTUAL: 8.0
PREDICTED: 7.106691525960134, ACTUAL: 7.0
PREDICTED: 8.072984378693928, ACTUAL: 7.0
PREDICTED: 8.490421855295136, ACTUAL: 7.0
PREDICTED: 7.65315986706492, ACTUAL: 7.0
PREDICTED: 9.276802283286708, ACTUAL: 7.0
PREDICTED: 9.328196931093292, ACTUAL: 7.0
PREDICTED: 8.21560282448586, ACTUAL: 7.0
PREDICTED: 8.113398648800452, ACTUAL: 7.0
PREDICTED: 7.724580376101414, ACTUAL: 7.0
PREDICTED: 6.189475950417717, ACTUAL: 7.0
PREDICTED: 8.403517132139402, ACTUAL: 7.0
PREDICTED: 8.423362942317215, ACTUAL: 7.0
PREDICTED: 8.303079391977816, ACTUAL: 7.0
PREDICTED: 6.382663155289733, ACTUAL: 7.0
PREDICTED: 9.192841667911061, ACTUAL: 7.0
PREDICTED: 7.191730127876001, ACTUAL: 7.0
PREDICTED: 8.544688094567835, ACTUAL: 7.0
PREDICTED: 10.25636148247483, ACTUAL: 7.0
PREDICTED: 8.106911502912965, ACTUAL: 7.0
PREDICTED: 6.578939932153743, ACTUAL: 7.0
PREDICTED: 7.065256024004571, ACTUAL: 7.0
PREDICTED: 7.102907295805199, ACTUAL: 7.0
PREDICTED: 8.303652693016371, ACTUAL: 7.0
PREDICTED: 7.130823200324151, ACTUAL: 7.0
PREDICTED: 6.986759972868489, ACTUAL: 7.0
PREDICTED: 7.93437525243808, ACTUAL: 7.0
PREDICTED: 9.256604364775086, ACTUAL: 7.0
PREDICTED: 6.307102985804199, ACTUAL: 7.0
PREDICTED: 9.517099676194036, ACTUAL: 7.0
PREDICTED: 7.698627675262683, ACTUAL: 7.0
PREDICTED: 5.843621651544706, ACTUAL: 7.0
PREDICTED: 5.76956263060937, ACTUAL: 7.0
PREDICTED: 6.621095380283288, ACTUAL: 7.0
PREDICTED: 8.981607215682178, ACTUAL: 7.0
PREDICTED: 7.656648004239019, ACTUAL: 7.0
PREDICTED: 6.360646146138973, ACTUAL: 7.0
PREDICTED: 8.05487217005285, ACTUAL: 7.0
PREDICTED: 7.361722503924694, ACTUAL: 7.0
PREDICTED: 6.205504531967259, ACTUAL: 7.0
PREDICTED: 5.022146132427107, ACTUAL: 7.0
PREDICTED: 8.338451193579516, ACTUAL: 7.0
PREDICTED: 7.519237596530603, ACTUAL: 7.0
PREDICTED: 6.160350812740653, ACTUAL: 7.0
PREDICTED: 6.428068068692163, ACTUAL: 7.0
PREDICTED: 7.437567303022788, ACTUAL: 7.0
PREDICTED: 5.430284422008535, ACTUAL: 7.0
PREDICTED: 8.271373638821546, ACTUAL: 7.0
PREDICTED: 7.790781370771644, ACTUAL: 7.0
PREDICTED: 6.727135069855629, ACTUAL: 7.0
PREDICTED: 9.272409395192781, ACTUAL: 7.0
PREDICTED: 7.891964853554686, ACTUAL: 7.0
PREDICTED: 7.993833093143068, ACTUAL: 7.0
PREDICTED: 7.923442538726575, ACTUAL: 7.0
PREDICTED: 9.350877604541392, ACTUAL: 7.0
PREDICTED: 8.184633341213196, ACTUAL: 7.0
PREDICTED: 7.65522326336516, ACTUAL: 7.0
PREDICTED: 8.591043307224874, ACTUAL: 7.0
PREDICTED: 7.019437338877044, ACTUAL: 7.0
PREDICTED: 5.886479343103404, ACTUAL: 7.0
PREDICTED: 6.877051194993049, ACTUAL: 7.0
PREDICTED: 6.665645824071656, ACTUAL: 7.0
PREDICTED: 6.9263870279093975, ACTUAL: 7.0
PREDICTED: 6.303026844105739, ACTUAL: 7.0
PREDICTED: 6.337129417905029, ACTUAL: 7.0
PREDICTED: 7.254774046930881, ACTUAL: 7.0
PREDICTED: 7.091853119751283, ACTUAL: 7.0
PREDICTED: 6.207274656500122, ACTUAL: 7.0
PREDICTED: 12.919600415848908, ACTUAL: 7.0
PREDICTED: 6.893718283470896, ACTUAL: 7.0
PREDICTED: 7.858264655018932, ACTUAL: 7.0
PREDICTED: 5.702050271655563, ACTUAL: 7.0
PREDICTED: 5.849080776889251, ACTUAL: 6.0
PREDICTED: 7.612551482812662, ACTUAL: 6.0
PREDICTED: 9.92037229120973, ACTUAL: 6.0
PREDICTED: 6.6252828677009985, ACTUAL: 6.0
PREDICTED: 4.687857212310654, ACTUAL: 6.0
PREDICTED: 14.106076632463424, ACTUAL: 6.0
PREDICTED: 7.3635116285378786, ACTUAL: 6.0
PREDICTED: 6.427635849686698, ACTUAL: 6.0
PREDICTED: 7.160353163974549, ACTUAL: 6.0
PREDICTED: 6.362441714679785, ACTUAL: 6.0
PREDICTED: 6.230210613308003, ACTUAL: 6.0
PREDICTED: 9.11020419669548, ACTUAL: 6.0
PREDICTED: 4.9916766558670345, ACTUAL: 6.0
PREDICTED: 4.251908945824954, ACTUAL: 6.0
PREDICTED: 6.526298856006093, ACTUAL: 6.0
PREDICTED: 7.563962762448512, ACTUAL: 6.0
PREDICTED: 6.9279066886502285, ACTUAL: 6.0
PREDICTED: 6.683798392164045, ACTUAL: 6.0
PREDICTED: 7.0415858372686895, ACTUAL: 6.0
PREDICTED: 5.7625524066492435, ACTUAL: 6.0
PREDICTED: 6.868516050358489, ACTUAL: 6.0
PREDICTED: 4.564302309022681, ACTUAL: 6.0
PREDICTED: 6.824096075890969, ACTUAL: 6.0
PREDICTED: 6.520127320266003, ACTUAL: 6.0
PREDICTED: 6.224695638312744, ACTUAL: 6.0
PREDICTED: 6.970941342656742, ACTUAL: 6.0
PREDICTED: 5.0651701872914465, ACTUAL: 6.0
PREDICTED: 6.513739737421908, ACTUAL: 6.0
PREDICTED: 8.193456050749926, ACTUAL: 6.0
PREDICTED: 6.420007251634992, ACTUAL: 6.0
PREDICTED: 6.739130041860787, ACTUAL: 6.0
PREDICTED: 6.667980454921265, ACTUAL: 6.0
PREDICTED: 8.265775936049454, ACTUAL: 6.0
PREDICTED: 7.117205094266547, ACTUAL: 6.0
PREDICTED: 6.560377146418324, ACTUAL: 6.0
PREDICTED: 9.56299430364265, ACTUAL: 6.0
PREDICTED: 8.125144837553936, ACTUAL: 6.0
PREDICTED: 7.720735905288041, ACTUAL: 6.0
PREDICTED: 6.037825675949708, ACTUAL: 6.0
PREDICTED: 6.055731468443678, ACTUAL: 6.0
PREDICTED: 8.923518151538602, ACTUAL: 6.0
PREDICTED: 6.322799772689612, ACTUAL: 6.0
PREDICTED: 7.119593123534788, ACTUAL: 6.0
PREDICTED: 5.60808582028263, ACTUAL: 6.0
PREDICTED: 6.17594703844178, ACTUAL: 6.0
PREDICTED: 5.692339597497896, ACTUAL: 6.0
PREDICTED: 4.756094106397088, ACTUAL: 5.0
PREDICTED: 5.5989511876018465, ACTUAL: 5.0
PREDICTED: 6.081569359331073, ACTUAL: 5.0
PREDICTED: 6.559461020062596, ACTUAL: 5.0
PREDICTED: 4.525750446733206, ACTUAL: 5.0
PREDICTED: 4.75073765949244, ACTUAL: 5.0
PREDICTED: 6.224402018523952, ACTUAL: 5.0
PREDICTED: 6.196152173141046, ACTUAL: 5.0
PREDICTED: 4.982024221476079, ACTUAL: 5.0
PREDICTED: 4.866714876322751, ACTUAL: 5.0
PREDICTED: 6.22616020111176, ACTUAL: 5.0
PREDICTED: 4.386505458064944, ACTUAL: 5.0
PREDICTED: 6.582006739166343, ACTUAL: 5.0
PREDICTED: 5.673205156428713, ACTUAL: 5.0
PREDICTED: 6.251724723408582, ACTUAL: 5.0
PREDICTED: 4.788447800314016, ACTUAL: 5.0
PREDICTED: 4.791034118953803, ACTUAL: 5.0
PREDICTED: 5.789468633356929, ACTUAL: 5.0
PREDICTED: 4.457318871351671, ACTUAL: 5.0
PREDICTED: 5.018585503661488, ACTUAL: 5.0
PREDICTED: 4.455308695383746, ACTUAL: 5.0
PREDICTED: 4.454447803229245, ACTUAL: 4.0
PREDICTED: 4.394830709217725, ACTUAL: 4.0
PREDICTED: 4.804580555985011, ACTUAL: 4.0
PREDICTED: 5.712463704140044, ACTUAL: 4.0
PREDICTED: 4.54437296322087, ACTUAL: 4.0
PREDICTED: 4.755822290930809, ACTUAL: 4.0
PREDICTED: 4.5747000448212365, ACTUAL: 4.0
PREDICTED: 4.353009729444465, ACTUAL: 4.0
PREDICTED: 4.831337537436212, ACTUAL: 4.0
PREDICTED: 6.108218862418457, ACTUAL: 4.0
PREDICTED: 4.463340640570993, ACTUAL: 3.0
PREDICTED: 4.432429985622883, ACTUAL: 3.0
PREDICTED: 5.148358447545396, ACTUAL: 3.0
PREDICTED: 6.320121684969297, ACTUAL: 1.0
--------------HOLD OUT SET: 1---------------
Zero Hidden Layers Mean Aboslute Error: 1.5495390040873154
One Hidden Layer Mean Aboslute Error: 1.534207443882721
Two Hidden Layers Mean Aboslute Error: 1.5872496725135923

--------------HOLD OUT SET: 2---------------
Zero Hidden Layers Mean Aboslute Error: 1.7201038254429266
One Hidden Layer Mean Aboslute Error: 1.6146011096747122
Two Hidden Layers Mean Aboslute Error: 1.7930956099255437

--------------HOLD OUT SET: 3---------------
Zero Hidden Layers Mean Aboslute Error: 1.5725806799482114
One Hidden Layer Mean Aboslute Error: 1.536897862890394
Two Hidden Layers Mean Aboslute Error: 1.6512523566023445

--------------HOLD OUT SET: 4---------------
Zero Hidden Layers Mean Aboslute Error: 1.775132579415797
One Hidden Layer Mean Aboslute Error: 1.4826669841045457
Two Hidden Layers Mean Aboslute Error: 1.5415902646722128

--------------HOLD OUT SET: 5---------------
Zero Hidden Layers Mean Aboslute Error: 1.602896139272779
One Hidden Layer Mean Aboslute Error: 1.5639702701550193
Two Hidden Layers Mean Aboslute Error: 1.6433747363745113

--------------AVERAGE PERFORMANCE---------------
Zero Hidden Layers Mean Aboslute Error: 1.6440504456334057
One Hidden Layer Mean Aboslute Error: 1.5464687341414785
Two Hidden Layers Mean Aboslute Error: 1.6433125280176408

